Date,AAPL,AMZN,BAC,CVX,GLD,GOOGL,GS,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,SPY,TLT,UNH,WMT,XOM
2018-09-19,51.63185501098633,96.32099914550781,25.735231399536133,85.4024658203125,113.87999725341797,58.19745635986328,197.4280242919922,113.39517211914062,94.64834594726562,36.28288269042969,161.64053344726562,103.60082244873047,6.727982044219971,28.604585647583008,68.73157501220703,257.83978271484375,92.99662017822266,232.7014923095703,28.327402114868164,59.70650100708008
2018-09-20,52.02433395385742,97.21499633789062,25.89297103881836,85.33811950683594,114.2699966430664,59.05484390258789,198.95323181152344,114.62225341796875,95.46107482910156,36.819705963134766,164.5747528076172,105.3352279663086,6.586981296539307,28.92858123779297,69.8443603515625,259.92938232421875,93.42723846435547,233.6311492919922,28.479087829589844,59.84056091308594
2018-09-21,51.46397018432617,95.75050354003906,25.7601375579834,86.56009674072266,113.48999786376953,58.09090042114258,197.2268829345703,115.3488540649414,94.83341217041016,36.7723274230957,161.5116424560547,105.97520446777344,6.516974449157715,29.133569717407227,70.22074890136719,259.6918029785156,93.38735961914062,233.876708984375,28.52370262145996,60.08748245239258
2018-09-24,52.20402908325195,96.71800231933594,25.519390106201172,87.62488555908203,113.47000122070312,58.459625244140625,195.18202209472656,113.40322875976562,93.92413330078125,36.36971664428711,163.97007751464844,106.35547637939453,6.572634220123291,29.047607421875,68.95247650146484,258.82904052734375,93.1481704711914,234.48184204101562,28.23221778869629,61.09634780883789
2018-09-25,52.5350456237793,98.72750091552734,25.46128273010254,88.16080474853516,113.6500015258789,59.16982650756836,194.84681701660156,111.92584991455078,93.6585464477539,36.06183624267578,163.47442626953125,106.15143585205078,6.639670372009277,28.955034255981445,68.01152038574219,258.5890197753906,93.05241394042969,231.1052703857422,28.285764694213867,61.02579879760742
2018-09-26,52.11655807495117,98.74250030517578,25.01298713684082,87.14607238769531,113.05000305175781,59.17824935913086,191.8130645751953,111.53836822509766,92.5561294555664,36.1960334777832,165.4966583251953,105.71551513671875,6.602811813354492,28.882293701171875,68.12608337402344,257.815185546875,93.70635986328125,230.57908630371094,28.13406753540039,60.51783752441406
2018-09-27,53.187625885009766,100.64900207519531,24.855257034301758,87.5176773071289,112.05000305175781,59.837406158447266,190.85772705078125,111.58677673339844,92.15379333496094,36.322349548339844,167.37022399902344,106.11432647705078,6.614686489105225,29.02776336669922,67.79876708984375,258.5355529785156,93.77018737792969,232.10513305664062,27.997241973876953,60.510772705078125
2018-09-28,53.374427795410156,100.1500015258789,24.456775665283203,87.38189697265625,112.76000213623047,59.82352828979492,187.9245147705078,111.54641723632812,90.80191040039062,36.464439392089844,163.02838134765625,106.07723999023438,6.951606273651123,29.140180587768555,68.10152435302734,258.5623474121094,93.52296447753906,233.3241729736328,27.93181037902832,59.98167419433594
2018-10-01,53.73381042480469,100.21800231933594,24.6145076751709,88.88970184326172,112.56999969482422,59.8953857421875,188.83795166015625,112.77352905273438,91.3330307006836,36.49600601196289,161.0259552001953,107.22732543945312,7.157912254333496,29.272422790527344,68.46151733398438,259.4606018066406,92.83634948730469,236.0078582763672,28.07755470275879,60.53899383544922
2018-10-02,54.211429595947266,98.56549835205078,24.556396484375,89.13981628417969,113.87000274658203,59.85128402709961,189.45814514160156,113.41129302978516,91.71119689941406,36.717063903808594,157.94302368164062,106.80066680908203,7.086669921875,29.23935890197754,69.02613067626953,259.30938720703125,93.40387725830078,237.34979248046875,28.300628662109375,60.99757766723633
